id,Id,Geography,Population,Unemployment Rate,Population Percent,Z Score,dM Score,P(D|M),P(M|D),Surprise,SignedSurprise
6005,0500000US06005,"Amador County, California",38091,0.121,0.000123373,1.010454153,0.011223478,0.991045148,0.495522574,0.006430551,0.006430551
6007,0500000US06007,"Butte County, California",220000,0.122,0.000712561,1.040661863,0.027779258,0.97783821,0.488919105,0.015807886,0.015807886
6009,0500000US06009,"Calaveras County, California",45578,0.143,0.000147623,1.675023777,0.020351586,0.983762904,0.491881452,0.011616981,0.011616981
6011,0500000US06011,"Colusa County, California",21419,0.145,6.94E-05,1.735439197,0.014454686,0.988467231,0.494233616,0.008270977,0.008270977
6013,0500000US06013,"Contra Costa County, California",1049025,0.112,0.003397701,0.738584761,0.043051959,0.965660115,0.482830058,0.024340721,0.024340721
6015,0500000US06015,"Del Norte County, California",28610,0.119,9.27E-05,0.950038732,0.009145341,0.992703175,0.496351588,0.005244296,0.005244296
6017,0500000US06017,"El Dorado County, California",181058,0.112,0.000586431,0.738584761,0.01788582,0.985729941,0.492864971,0.010219874,0.010219874
6019,0500000US06019,"Fresno County, California",930450,0.141,0.003013647,1.614608356,0.088636658,0.929370674,0.464685337,0.049105146,0.049105146
6021,0500000US06021,"Glenn County, California",28122,0.138,9.11E-05,1.523985226,0.014544658,0.988395451,0.494197726,0.008322153,0.008322153
6023,0500000US06023,"Humboldt County, California",134623,0.103,0.000436032,0.46671537,0.009745663,0.992224209,0.496112105,0.005587183,0.005587183
6025,0500000US06025,"Imperial County, California",174528,0.301,0.000565281,6.447841985,0.153301568,0.878160464,0.439080232,0.08230274,0.08230274
6027,0500000US06027,"Inyo County, California",18546,0.095,6.01E-05,0.225053688,0.001744259,0.998608284,0.499304142,0.001003212,0.001003212
6029,0500000US06029,"Kern County, California",839631,0.139,0.002719492,1.554192936,0.081049216,0.935402813,0.467701406,0.045058507,0.045058507
6031,0500000US06031,"Kings County, California",152982,0.139,0.000495495,1.554192936,0.03459591,0.972401963,0.486200982,0.019630505,0.019630505
6033,0500000US06033,"Lake County, California",64665,0.147,0.000209444,1.795854617,0.025989952,0.979265353,0.489632677,0.01480074,0.01480074
6035,0500000US06035,"Lassen County, California",34895,0.118,0.000113022,0.919831022,0.009778884,0.992197704,0.496098852,0.005606154,0.005606154
6037,0500000US06037,"Los Angeles County, California",9818605,0.127,0.031801609,1.191700414,0.212516003,0.831704494,0.415852247,0.110557259,0.110557259
6039,0500000US06039,"Madera County, California",150865,0.123,0.000488639,1.070869573,0.023671756,0.981114435,0.490557217,0.013493599,0.013493599
6041,0500000US06041,"Marin County, California",252409,0.08,0.000817531,-0.228061965,-0.006520861,0.994797143,0.497398571,0.003743288,-0.003743288
6043,0500000US06043,"Mariposa County, California",18251,0.088,5.91E-05,0.013599717,0.000104562,0.999916572,0.499958286,6.02E-05,6.02E-05
6045,0500000US06045,"Mendocino County, California",87841,0.101,0.000284509,0.406299949,0.006853226,0.99453196,0.49726598,0.003933554,0.003933554
6047,0500000US06047,"Merced County, California",255793,0.157,0.000828491,2.097931719,0.060385871,0.951848312,0.475924156,0.033884093,0.033884093
6049,0500000US06049,"Modoc County, California",9686,0.111,3.14E-05,0.708377051,0.003967678,0.99683426,0.49841713,0.00227998,0.00227998
6051,0500000US06051,"Mono County, California",14202,0.103,4.60E-05,0.46671537,0.003165385,0.997474393,0.498737196,0.001819538,0.001819538
6053,0500000US06053,"Monterey County, California",415057,0.1,0.001344334,0.376092239,0.01378948,0.988997935,0.494498968,0.007892493,0.007892493
6055,0500000US06055,"Napa County, California",136484,0.087,0.00044206,-0.016607993,-0.000349187,0.999721389,0.499860695,0.000200947,-0.000200947
6057,0500000US06057,"Nevada County, California",98764,0.109,0.000319888,0.647961631,0.011589062,0.990753473,0.495376737,0.006639027,0.006639027
6059,0500000US06059,"Orange County, California",3010232,0.094,0.00974988,0.194845978,0.019239381,0.984650142,0.492325071,0.010987162,0.010987162
6061,0500000US06061,"Placer County, California",348432,0.113,0.001128541,0.768792471,0.025826633,0.979395619,0.489697809,0.014708736,0.014708736
6063,0500000US06063,"Plumas County, California",20007,0.139,6.48E-05,1.554192936,0.012511102,0.990017845,0.495008923,0.007164544,0.007164544
6065,0500000US06065,"Riverside County, California",2189641,0.147,0.007092057,1.795854617,0.151236734,0.879788974,0.439894487,0.081279557,0.081279557
6067,0500000US06067,"Sacramento County, California",1418788,0.122,0.004595331,1.040661863,0.070545294,0.943759651,0.471879825,0.039406025,0.039406025
6069,0500000US06069,"San Benito County, California",55269,0.125,0.000179011,1.131284994,0.015136048,0.987923642,0.493961821,0.008658437,0.008658437
6071,0500000US06071,"San Bernardino County, California",2035210,0.136,0.006591869,1.463569805,0.118827705,0.905411859,0.452705929,0.064897157,0.064897157
6073,0500000US06073,"San Diego County, California",3095313,0.102,0.01002545,0.436507659,0.043706277,0.965138536,0.482569268,0.024703712,0.024703712
6075,0500000US06075,"San Francisco County, California",805235,0.097,0.002608086,0.285469108,0.014578744,0.988368258,0.494184129,0.00834154,0.00834154
6077,0500000US06077,"San Joaquin County, California",685306,0.155,0.002219647,2.037516299,0.095993762,0.923525527,0.461762763,0.052999401,0.052999401
6079,0500000US06079,"San Luis Obispo County, California",269637,0.09,0.000873331,0.074015137,0.002187308,0.998254782,0.499127391,0.001257809,0.001257809
6081,0500000US06081,"San Mateo County, California",718451,0.09,0.002327,0.074015137,0.003570416,0.997151227,0.498575613,0.002052026,0.002052026
6083,0500000US06083,"Santa Barbara County, California",423895,0.085,0.001372959,-0.077023414,-0.002853984,0.997722853,0.498861427,0.001640743,-0.001640743
6085,0500000US06085,"Santa Clara County, California",1781642,0.118,0.005770584,0.919831022,0.069874374,0.94429365,0.472146825,0.039043014,0.039043014
6087,0500000US06087,"Santa Cruz County, California",262382,0.102,0.000849833,0.436507659,0.012725022,0.989847175,0.494923588,0.00728641,0.00728641
6089,0500000US06089,"Shasta County, California",177223,0.147,0.00057401,1.795854617,0.04302599,0.965680816,0.482840408,0.02432631,0.02432631
6091,0500000US06091,"Sierra County, California",3240,0.137,1.05E-05,1.493777516,0.004839027,0.99613903,0.498069515,0.002779718,0.002779718
6093,0500000US06093,"Siskiyou County, California",44900,0.135,0.000145427,1.433362095,0.017285372,0.986208955,0.493104477,0.009879221,0.009879221
6095,0500000US06095,"Solano County, California",413344,0.115,0.001338785,0.829207892,0.030340232,0.975795711,0.487897855,0.017246679,0.017246679
6097,0500000US06097,"Sonoma County, California",483878,0.099,0.001567239,0.345884529,0.013693004,0.989074905,0.494537453,0.007837583,0.007837583
6099,0500000US06099,"Stanislaus County, California",514453,0.153,0.001666269,1.977100879,0.080705166,0.935676428,0.467838214,0.044874286,0.044874286
6101,0500000US06101,"Sutter County, California",94737,0.151,0.000306845,1.916685458,0.033574559,0.97321641,0.486608205,0.019059202,0.019059202
6103,0500000US06103,"Tehama County, California",63463,0.137,0.000205551,1.493777516,0.021416371,0.982913515,0.491456757,0.012219391,0.012219391
6105,0500000US06105,"Trinity County, California",13786,0.159,4.47E-05,2.15834714,0.014422485,0.988492921,0.494246461,0.008252661,0.008252661
6107,0500000US06107,"Tulare County, California",442179,0.149,0.001432179,1.856270038,0.070248955,0.94399551,0.471997755,0.039245715,0.039245715
6109,0500000US06109,"Tuolumne County, California",55365,0.127,0.000179322,1.191700414,0.015958218,0.987267725,0.493633862,0.009125676,0.009125676
6111,0500000US06111,"Ventura County, California",823318,0.11,0.002666656,0.678169341,0.035020441,0.972063441,0.486031721,0.019867821,0.019867821
6113,0500000US06113,"Yolo County, California",200849,0.109,0.000650532,0.647961631,0.01652661,0.986814273,0.493407137,0.009448506,0.009448506
6115,0500000US06115,"Yuba County, California",72155,0.178,0.000233704,2.732293633,0.041769593,0.966682375,0.483341188,0.023628693,0.023628693
8001,0500000US08001,"Adams County, Colorado",441603,0.081,0.001430314,-0.197854254,-0.007482747,0.994029687,0.497014844,0.004293788,-0.004293788
8003,0500000US08003,"Alamosa County, Colorado",15445,0.055,5.00E-05,-0.983254719,-0.0069544,0.994451237,0.497225618,0.003991461,-0.003991461
8005,0500000US08005,"Arapahoe County, Colorado",572003,0.069,0.001852668,-0.560346777,-0.024118799,0.980757848,0.490378924,0.013745871,-0.013745871
8007,0500000US08007,"Archuleta County, Colorado",12084,0.062,3.91E-05,-0.771800748,-0.004828477,0.996147447,0.498073724,0.002773669,-0.002773669
8009,0500000US08009,"Baca County, Colorado",3788,0.034,1.23E-05,-1.617616633,-0.005666048,0.995479172,0.497739586,0.003253706,-0.003253706
8011,0500000US08011,"Bent County, Colorado",6499,0.05,2.10E-05,-1.13429327,-0.005204132,0.995847722,0.497923861,0.002989008,-0.002989008
8013,0500000US08013,"Boulder County, Colorado",294567,0.055,0.000954077,-0.983254719,-0.030370905,0.975771248,0.487885624,0.017263892,-0.017263892
8014,0500000US08014,"Broomfield County, Colorado",55889,0.066,0.00018102,-0.650969907,-0.008758379,0.993011914,0.496505957,0.005023184,-0.005023184
8015,0500000US08015,"Chaffee County, Colorado",17809,0.051,5.77E-05,-1.10408556,-0.008385368,0.993309522,0.496654761,0.004809979,-0.004809979
8017,0500000US08017,"Cheyenne County, Colorado",1836,0.02,5.95E-06,-2.040524576,-0.004975971,0.996029766,0.498014883,0.002858226,-0.002858226
8019,0500000US08019,"Clear Creek County, Colorado",9088,0.07,2.94E-05,-0.530139066,-0.00287623,0.997705104,0.498852552,0.001653517,-0.001653517
8021,0500000US08021,"Conejos County, Colorado",8256,0.051,2.67E-05,-1.10408556,-0.005709357,0.995444617,0.497722308,0.003278519,-0.003278519
8023,0500000US08023,"Costilla County, Colorado",3524,0.084,1.14E-05,-0.107231124,-0.000362275,0.999710946,0.499855473,0.000208478,-0.000208478
8025,0500000US08025,"Crowley County, Colorado",5823,0.076,1.89E-05,-0.348892805,-0.001515183,0.998791059,0.49939553,0.000871539,-0.000871539
8027,0500000US08027,"Custer County, Colorado",4255,0.052,1.38E-05,-1.07387785,-0.003986615,0.99681915,0.498409575,0.002290845,-0.002290845
8029,0500000US08029,"Delta County, Colorado",30952,0.066,0.000100251,-0.650969907,-0.006517858,0.994799538,0.497399769,0.003741569,-0.003741569
8031,0500000US08031,"Denver County, Colorado",600158,0.077,0.00194386,-0.318685095,-0.014050579,0.988789629,0.494394815,0.008041076,-0.008041076
8033,0500000US08033,"Dolores County, Colorado",2064,0.132,6.69E-06,1.342738965,0.003471731,0.997229965,0.498614982,0.001995388,0.001995388
8035,0500000US08035,"Douglas County, Colorado",285465,0.059,0.000924596,-0.862423878,-0.026223875,0.979078773,0.489539387,0.014932496,-0.014932496
8037,0500000US08037,"Eagle County, Colorado",52197,0.062,0.000169062,-0.771800748,-0.010035237,0.991993174,0.495996587,0.00575252,-0.00575252
8039,0500000US08039,"Elbert County, Colorado",23086,0.06,7.48E-05,-0.832216168,-0.007196315,0.994258221,0.497129111,0.004129904,-0.004129904
8041,0500000US08041,"El Paso County, Colorado",622263,0.072,0.002015456,-0.469723646,-0.021087693,0.983175702,0.491587851,0.012033497,-0.012033497
8043,0500000US08043,"Fremont County, Colorado",46824,0.077,0.000151659,-0.318685095,-0.003924602,0.996868628,0.498434314,0.002255267,-0.002255267
8045,0500000US08045,"Garfield County, Colorado",56389,0.058,0.000182639,-0.892631589,-0.012063383,0.990375047,0.495187523,0.006909416,-0.006909416
8047,0500000US08047,"Gilpin County, Colorado",5441,0.06,1.76E-05,-0.832216168,-0.003493616,0.997212503,0.498606252,0.002007949,-0.002007949
8049,0500000US08049,"Grand County, Colorado",14843,0.058,4.81E-05,-0.892631589,-0.006189175,0.995061784,0.497530892,0.00355336,-0.00355336
8051,0500000US08051,"Gunnison County, Colorado",15324,0.044,4.96E-05,-1.315539531,-0.009268077,0.99260525,0.496302625,0.005314413,-0.005314413
8053,0500000US08053,"Hinsdale County, Colorado",843,0.022,2.73E-06,-1.980109155,-0.003271919,0.997389391,0.498694695,0.001880696,-0.001880696
8055,0500000US08055,"Huerfano County, Colorado",6711,0.072,2.17E-05,-0.469723646,-0.002189958,0.998252668,0.499126334,0.001259332,-0.001259332
8057,0500000US08057,"Jackson County, Colorado",1394,0.033,4.52E-06,-1.647824343,-0.003501402,0.997206291,0.498603146,0.002012417,-0.002012417
8059,0500000US08059,"Jefferson County, Colorado",534543,0.067,0.001731338,-0.620762197,-0.025829514,0.979393321,0.48969666,0.014710359,-0.014710359
8061,0500000US08061,"Kiowa County, Colorado",1398,0.028,4.53E-06,-1.798862894,-0.003827818,0.99694585,0.498472925,0.002199736,-0.002199736
8063,0500000US08063,"Kit Carson County, Colorado",8270,0.029,2.68E-05,-1.768655184,-0.009153677,0.992696524,0.496348262,0.005249058,-0.005249058
8065,0500000US08065,"Lake County, Colorado",7310,0.071,2.37E-05,-0.499931356,-0.002432589,0.998059077,0.499029538,0.001398721,-0.001398721
8067,0500000US08067,"La Plata County, Colorado",51334,0.047,0.000166266,-1.224916401,-0.015794601,0.987398256,0.493699128,0.009032718,-0.009032718
8069,0500000US08069,"Larimer County, Colorado",299630,0.056,0.000970476,-0.953047009,-0.029689756,0.976314482,0.488157241,0.016881534,-0.016881534
8071,0500000US08071,"Las Animas County, Colorado",15507,0.07,5.02E-05,-0.530139066,-0.003757105,0.997002271,0.498501135,0.00215916,-0.00215916
8073,0500000US08073,"Lincoln County, Colorado",5467,0.037,1.77E-05,-1.526993502,-0.006425566,0.994873175,0.497436588,0.003688726,-0.003688726
8075,0500000US08075,"Logan County, Colorado",22709,0.046,7.36E-05,-1.255124111,-0.010764289,0.991411506,0.495705753,0.006168608,-0.006168608
8077,0500000US08077,"Mesa County, Colorado",146723,0.082,0.000475223,-0.167646544,-0.00365463,0.997084034,0.498542017,0.002100355,-0.002100355
8079,0500000US08079,"Mineral County, Colorado",712,0.053,2.31E-06,-1.04367014,-0.001584904,0.99873543,0.499367715,0.000911617,-0.000911617
8081,0500000US08081,"Moffat County, Colorado",13795,0.056,4.47E-05,-0.953047009,-0.006370519,0.994917095,0.497458548,0.003657206,-0.003657206
8083,0500000US08083,"Montezuma County, Colorado",25535,0.063,8.27E-05,-0.741593038,-0.006744243,0.994618913,0.497309457,0.003871171,-0.003871171
8085,0500000US08085,"Montrose County, Colorado",41276,0.069,0.000133689,-0.560346777,-0.006478961,0.994830574,0.497415287,0.003719298,-0.003719298
8087,0500000US08087,"Morgan County, Colorado",28159,0.049,9.12E-05,-1.16450098,-0.01112111,0.991126821,0.495563411,0.006372164,-0.006372164
8089,0500000US08089,"Otero County, Colorado",18831,0.058,6.10E-05,-0.892631589,-0.006971217,0.994437819,0.497218909,0.004001086,-0.004001086
8091,0500000US08091,"Ouray County, Colorado",4436,0.041,1.44E-05,-1.406162662,-0.005330046,0.995747258,0.497873629,0.003061172,-0.003061172
8093,0500000US08093,"Park County, Colorado",16206,0.061,5.25E-05,-0.802008458,-0.00581054,0.995363886,0.497681943,0.003336485,-0.003336485
8095,0500000US08095,"Phillips County, Colorado",4442,0.026,1.44E-05,-1.859278314,-0.007052342,0.994373092,0.497186546,0.004047515,-0.004047515
8097,0500000US08097,"Pitkin County, Colorado",17148,0.05,5.55E-05,-1.13429327,-0.008453406,0.993255238,0.496627619,0.004848873,-0.004848873
8099,0500000US08099,"Prowers County, Colorado",12551,0.05,4.07E-05,-1.13429327,-0.007232096,0.994229673,0.497114836,0.004150379,-0.004150379
8101,0500000US08101,"Pueblo County, Colorado",159063,0.075,0.000515191,-0.379100516,-0.008604757,0.993134482,0.496567241,0.004935385,-0.004935385
8103,0500000US08103,"Rio Blanco County, Colorado",6666,0.039,2.16E-05,-1.466578082,-0.006814555,0.994562814,0.497281407,0.003911419,-0.003911419
8105,0500000US08105,"Rio Grande County, Colorado",11982,0.048,3.88E-05,-1.19470869,-0.007442628,0.994061697,0.497030848,0.004270837,-0.004270837
8107,0500000US08107,"Routt County, Colorado",23509,0.06,7.61E-05,-0.832216168,-0.007261944,0.994205858,0.497102929,0.004167458,-0.004167458
8109,0500000US08109,"Saguache County, Colorado",6108,0.078,1.98E-05,-0.288477385,-0.001283101,0.998976234,0.499488117,0.000738113,-0.000738113
8111,0500000US08111,"San Juan County, Colorado",699,0.053,2.26E-06,-1.04367014,-0.001570368,0.998747028,0.499373514,0.000903262,-0.000903262
8113,0500000US08113,"San Miguel County, Colorado",7359,0.042,2.38E-05,-1.375954952,-0.006717587,0.994640182,0.497320091,0.003855912,-0.003855912
8115,0500000US08115,"Sedgwick County, Colorado",2379,0.033,7.71E-06,-1.647824343,-0.004574122,0.996350391,0.498175196,0.002627826,-0.002627826
8117,0500000US08117,"Summit County, Colorado",27994,0.058,9.07E-05,-0.892631589,-0.008499715,0.99321829,0.496609145,0.004875344,-0.004875344
8119,0500000US08119,"Teller County, Colorado",23350,0.067,7.56E-05,-0.620762197,-0.005398441,0.995692688,0.497846344,0.003100368,-0.003100368
8121,0500000US08121,"Washington County, Colorado",4814,0.032,1.56E-05,-1.678032053,-0.006626023,0.994713237,0.497356619,0.003803495,-0.003803495
8123,0500000US08123,"Weld County, Colorado",252825,0.075,0.000818878,-0.379100516,-0.010848359,0.991344432,0.495672216,0.006216573,-0.006216573
8125,0500000US08125,"Yuma County, Colorado",10043,0.026,3.25E-05,-1.859278314,-0.010604148,0.991539272,0.495769636,0.006077233,-0.006077233
9001,0500000US09001,"Fairfield County, Connecticut",916829,0.078,0.00296953,-0.288477385,-0.015720111,0.987457683,0.493728842,0.008990393,-0.008990393
9003,0500000US09003,"Hartford County, Connecticut",894014,0.088,0.002895634,0.013599717,0.000731816,0.999416096,0.499708048,0.000421075,0.000421075
9005,0500000US09005,"Litchfield County, Connecticut",189927,0.079,0.000615157,-0.258269675,-0.006405697,0.994889028,0.497444514,0.003677349,-0.003677349
9007,0500000US09007,"Middlesex County, Connecticut",165676,0.067,0.00053661,-0.620762197,-0.014379862,0.988526926,0.494263463,0.008228415,-0.008228415
9009,0500000US09009,"New Haven County, Connecticut",862477,0.089,0.002793488,0.043807427,0.002315374,0.9981526,0.4990763,0.001331385,0.001331385
9011,0500000US09011,"New London County, Connecticut",274055,0.076,0.00088764,-0.348892805,-0.010394666,0.991706406,0.495853203,0.005957686,-0.005957686
9013,0500000US09013,"Tolland County, Connecticut",152691,0.067,0.000494553,-0.620762197,-0.013804848,0.988985675,0.494492837,0.00790124,-0.00790124
